complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours
145,145,The new infrastructure upgrade has improved things significantly.,Infrastructure,Maintenance,In Progress,CUST2622,2025-06-24 17:46:00,,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,
146,146,There is clear favoritism and under-the-table dealing happening.,,Administration,Closed,CUST8285,2025-06-09 18:02:00,2025-06-17 06:56:10,2026-07-23 20:15:32,clear favoritism table dealing happening,180.90277777777777
147,147,"The new online system has made things much easier, well done.",Appreciation,Customer Support,Resolved,CUST6876,2025-02-22 16:23:00,2025-02-25 05:22:10,2026-07-23 20:15:32,new online system made things much easier well done,60.986111111111114
148,148,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Closed,CUST4475,2025-03-04 14:54:00,2025-03-07 09:13:00,2026-07-23 20:15:32,billing error already paid still shows unpaid,66.31666666666666
149,149,The new infrastructure upgrade has improved things significantly.,Infrastructure,Maintenance,In Progress,CUST4362,2025-12-02 18:50:00,,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,
150,150,The online payment portal charged me twice for the same bill.,,Billing,Closed,CUST3417,2025-04-07 10:52:00,2025-04-09 23:22:24,2026-07-23 20:15:32,online payment portal charged twice bill,60.50666666666667
151,151,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Closed,CUST3858,2025-01-28 11:09:00,2025-02-01 11:05:26,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,95.94055555555556
152,152,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST1258,2025-03-12 05:50:00,2025-03-13 13:23:58,2026-07-23 20:15:32,overcharged last bill one responding,31.566111111111113
153,153,I was overcharged on my last bill and no one is responding.,,Billing,Open,CUST8344,2025-03-14 12:33:00,,2026-07-23 20:15:32,overcharged last bill one responding,
154,154,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,In Progress,CUST9543,2025-08-15 13:32:00,,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,
155,155,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Resolved,CUST9032,2025-01-16 10:54:00,2025-01-20 15:00:08,2026-07-23 20:15:32,three weeks complaint still resolved,100.10222222222222
156,156,Poor maintenance of the facility is causing repeated problems.,,Maintenance,Resolved,CUST5505,2025-02-03 05:20:00,2025-02-11 19:44:57,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,206.41583333333332
157,157,The new infrastructure upgrade has improved things significantly.,Infrastructure,Maintenance,Closed,CUST8433,2025-07-11 17:24:00,2025-07-17 01:57:01,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,128.55027777777778
158,158,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,Closed,CUST4522,2025-02-23 13:07:00,2025-02-26 03:28:26,2026-07-23 20:15:32,unprofessional behavior officer duty,62.35722222222222
159,159,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Resolved,CUST6120,2025-06-27 16:29:00,2025-07-01 08:18:40,2026-07-23 20:15:32,treated disrespectfully customer support agent,87.82777777777778
160,160,The employee refused to help and was arguing instead of assisting.,,Customer Support,Closed,CUST2398,2025-06-05 07:43:00,2025-06-06 19:06:56,2026-07-23 20:15:32,employee refused help arguing instead assisting,35.39888888888889
161,161,I was overcharged on my last bill and no one is responding.,,Billing,Open,CUST6400,2025-09-12 06:51:00,,2026-07-23 20:15:32,overcharged last bill one responding,
162,162,Poor maintenance of the facility is causing repeated problems.,Infrastructure,Maintenance,Resolved,CUST1842,2025-05-22 13:48:00,2025-06-07 01:18:55,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,371.5152777777778
163,163,"The new online system has made things much easier, well done.",Appreciation,Customer Support,In Progress,CUST4674,2025-05-19 15:32:00,,2026-07-23 20:15:32,new online system made things much easier well done,
164,164,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Closed,CUST8030,2025-10-12 22:07:00,2025-10-20 18:09:06,2026-07-23 20:15:32,official demanded bribe processing documents,188.035
165,165,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,Open,CUST5381,2025-08-21 13:35:00,,2026-07-23 20:15:32,clear favoritism table dealing happening,
166,166,"There is a billing error, I already paid but it still shows unpaid.",,Billing,In Progress,CUST3347,2025-08-10 10:58:00,,2026-07-23 20:15:32,billing error already paid still shows unpaid,
167,167,Very unprofessional behavior from the officer on duty.,,Customer Support,Closed,CUST9691,2025-02-24 16:40:00,2025-02-27 03:51:54,2026-07-23 20:15:32,unprofessional behavior officer duty,59.19833333333333
168,168,Why is the late fee applied when I paid on time?,,Billing,In Progress,CUST2391,2025-06-06 07:23:00,,2026-07-23 20:15:32,late fee applied paid time,
169,169,I was asked to pay extra money to get my work done faster.,,Administration,Closed,CUST7947,2025-03-20 04:03:00,2025-03-22 05:54:07,2026-07-23 20:15:32,asked pay extra money get work done faster,49.85194444444444
170,170,Very unprofessional behavior from the officer on duty.,,Customer Support,Resolved,CUST2816,2025-06-07 21:48:00,2025-06-11 12:20:37,2026-07-23 20:15:32,unprofessional behavior officer duty,86.5436111111111
171,171,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Open,CUST1897,2025-07-22 11:19:00,,2026-07-23 20:15:32,staff keep telling wait nothing happens,
172,172,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Closed,CUST2965,2025-12-25 09:08:00,2025-12-28 01:45:20,2026-07-23 20:15:32,billing error already paid still shows unpaid,64.62222222222222
173,173,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST6802,2025-03-13 08:34:00,2025-03-15 14:40:04,2026-07-23 20:15:32,late fee applied paid time,54.10111111111111
174,174,I was overcharged on my last bill and no one is responding.,,Billing,Open,CUST8033,2025-06-15 15:58:00,,2026-07-23 20:15:32,overcharged last bill one responding,
175,175,Poor maintenance of the facility is causing repeated problems.,,Maintenance,Closed,CUST8538,2025-05-13 14:01:00,2025-05-16 13:02:18,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,71.02166666666666
176,176,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,In Progress,CUST9584,2025-02-28 10:06:00,,2026-07-23 20:15:32,official demanded bribe processing documents,
177,177,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Closed,CUST2868,2025-09-08 20:21:00,2025-09-11 03:35:38,2026-07-23 20:15:32,billing error already paid still shows unpaid,55.24388888888889
178,178,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Closed,CUST3419,2025-11-12 14:22:00,2025-11-17 13:55:32,2026-07-23 20:15:32,treated disrespectfully customer support agent,119.55888888888889
179,179,No technician has visited despite multiple requests.,Service Delay,Operations,In Progress,CUST2234,2025-04-06 11:38:00,,2026-07-23 20:15:32,technician visited despite multiple requests,
180,180,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Resolved,CUST6295,2025-06-19 09:48:00,2025-06-22 10:07:28,2026-07-23 20:15:32,late fee applied paid time,72.32444444444444
181,181,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,Resolved,CUST5500,2025-05-15 01:04:00,2025-05-19 12:36:23,2026-07-23 20:15:32,clear favoritism table dealing happening,107.53972222222222
182,182,The equipment at the site is old and frequently malfunctions.,,Maintenance,Resolved,CUST5703,2025-07-10 08:29:00,2025-07-20 03:59:19,2026-07-23 20:15:32,equipment site old frequently malfunctions,235.5052777777778
183,183,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Resolved,CUST1672,2025-08-17 12:24:00,2025-08-20 03:16:22,2026-07-23 20:15:32,overcharged last bill one responding,62.87277777777778
184,184,The staff member was polite and handled my issue very well.,,Customer Support,Resolved,CUST2013,2025-08-11 08:38:00,2025-08-11 09:38:00,2026-07-23 20:15:32,staff member polite handled issue well,1.0
185,185,The employee refused to help and was arguing instead of assisting.,,Customer Support,Resolved,CUST8172,2025-12-03 09:32:00,2025-12-05 04:01:51,2026-07-23 20:15:32,employee refused help arguing instead assisting,42.4975
186,186,"Excellent service today, very satisfied with the response.",,Customer Support,Resolved,CUST1857,2025-06-10 11:24:00,2025-06-12 03:04:16,2026-07-23 20:15:32,excellent service today satisfied response,39.67111111111111
187,187,I witnessed a near-accident due to lack of proper signage.,,Security,Closed,CUST3463,2025-02-04 14:35:00,2025-02-06 05:05:53,2026-07-23 20:15:32,witnessed near accident due lack proper signage,38.514722222222225
188,188,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Closed,CUST7421,2025-08-12 06:19:00,2025-08-20 03:29:52,2026-07-23 20:15:32,staff keep telling wait nothing happens,189.1811111111111
189,189,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST9624,2025-05-13 13:41:00,2025-05-14 10:06:53,2026-07-23 20:15:32,overcharged last bill one responding,20.43138888888889
190,190,Why is the late fee applied when I paid on time?,Billing Issue,Billing,In Progress,CUST6598,2025-07-01 17:23:00,,2026-07-23 20:15:32,late fee applied paid time,
191,191,"Great job by the support team, issue resolved within a day.",Appreciation,Customer Support,Open,CUST2657,2025-03-05 14:09:00,,2026-07-23 20:15:32,great job support team issue resolved within day,
192,192,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,Closed,CUST3147,2025-10-17 08:02:00,2025-10-20 13:45:58,2026-07-23 20:15:32,staff member polite handled issue well,77.73277777777778
193,193,There is a major leakage that has not been fixed for weeks.,Infrastructure,Maintenance,Closed,CUST3712,2025-03-27 04:44:00,2025-04-02 12:42:57,2026-07-23 20:15:32,major leakage fixed weeks,151.9825
194,194,There are serious safety hazards at the site that need urgent attention.,Safety Concern,Security,In Progress,CUST5668,2025-06-22 14:46:00,,2026-07-23 20:15:32,serious safety hazards site need urgent attention,
195,195,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Closed,CUST4178,2025-04-08 19:19:00,2025-04-09 17:00:39,2026-07-23 20:15:32,security personnel checking ids properly gate,21.694166666666668
196,196,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,In Progress,CUST9641,2025-12-15 14:49:00,,2026-07-23 20:15:32,staff keep telling wait nothing happens,
197,197,No technician has visited despite multiple requests.,,Operations,Open,CUST8873,2025-10-26 12:38:00,,2026-07-23 20:15:32,technician visited despite multiple requests,
198,198,There is clear favoritism and under-the-table dealing happening.,,Administration,Resolved,CUST2374,2025-12-23 13:54:00,2026-01-02 00:43:56,2026-07-23 20:15:32,clear favoritism table dealing happening,226.8322222222222
199,199,I witnessed a near-accident due to lack of proper signage.,,Security,Closed,CUST4637,2025-06-17 20:09:00,2025-06-22 05:57:56,2026-07-23 20:15:32,witnessed near accident due lack proper signage,105.81555555555556
200,200,I witnessed a near-accident due to lack of proper signage.,Safety Concern,Security,Resolved,CUST7326,2025-12-14 18:03:00,2025-12-18 08:08:38,2026-07-23 20:15:32,witnessed near accident due lack proper signage,86.09388888888888
201,201,"The new online system has made things much easier, well done.",Appreciation,Customer Support,Open,CUST6493,2025-04-11 09:59:00,,2026-07-23 20:15:32,new online system made things much easier well done,
202,202,No safety measures are in place despite previous warnings.,,Security,Closed,CUST8685,2025-01-27 07:30:00,2025-01-31 11:36:56,2026-07-23 20:15:32,safety measures place despite previous warnings,100.11555555555556
203,203,The staff at the counter was extremely rude to me today.,,Customer Support,In Progress,CUST9647,2025-11-01 07:16:00,,2026-07-23 20:15:32,staff counter extremely rude today,
204,204,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,In Progress,CUST8489,2025-04-04 10:03:00,,2026-07-23 20:15:32,employee refused help arguing instead assisting,
205,205,Why is the late fee applied when I paid on time?,,Billing,Resolved,CUST3352,2025-08-01 17:40:00,2025-08-03 05:42:39,2026-07-23 20:15:32,late fee applied paid time,36.04416666666667
206,206,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Resolved,CUST2402,2025-08-08 03:36:00,2025-08-11 23:18:37,2026-07-23 20:15:32,three weeks complaint still resolved,91.71027777777778
207,207,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Resolved,CUST1333,2025-02-17 08:34:00,2025-02-21 09:02:06,2026-07-23 20:15:32,employee refused help arguing instead assisting,96.46833333333333
208,208,I have been waiting since last month for this issue to be fixed.,,Operations,In Progress,CUST2106,2025-01-13 15:23:00,,2026-07-23 20:15:32,waiting since last month issue fixed,
209,209,It has been three weeks and my complaint is still not resolved.,,Operations,In Progress,CUST9945,2025-09-24 14:48:00,,2026-07-23 20:15:32,three weeks complaint still resolved,
